Estacion,Tipo,IDEstacion,IDNodo,hora,>C5_DSEL,>C5_GAS,>C5_GNV,AL_DSEL,AT_DSEL,AUT_GAS,AUT_GNV,BA_DSEL,BT_DSEL,B_DSEL,C2G_DSEL,C2G_GAS,C2G_GNV,C2P_DSEL,C2P_GAS,C2P_GNV,C3-C4_DSEL,C3-C4_GAS,C3-C4_GNV,C5_DSEL,C5_GAS,C5_GNV,CC_DSEL,CC_GAS,CC_GNV,ESP_DSEL,ESP_GAS,ESP_GNV,INT_DSEL,INT_GAS,INT_GNV,MB_DSEL,M_GAS,TX_GAS,TX_GNV
AC_26_TV_93,HABIL,11,20173,19,0.457692083108,0.592442902522,0.172087236371,14.33333333,3.944444444,655.816108775,13.684907229,5.666666667,15.38888889,10.55555556,28.3727432109,5.4481989647,3.29016893436,10.2787482859,1.97374872614,1.19194742796,0.936188351981,1.21181502811,0.351996619913,0.145629299239,0.188504559981,0.0547550297799,39.2344947921,236.027194711,5.65064873945,0.296057828566,11.2238467887,0.0356509427069,0.259357063261,0.162884434135,0.188869613604,37.27777778,139.0555556,60.9074301598,111.456993594
AC_26_TV_93,HABIL,11,20173,20,0.478496268874,0.619372125584,0.179909383542,13.66666667,4.055555556,608.860843534,12.7050922471,6.388888889,12.66666667,7.388888889,26.2915090549,5.04855562778,3.04882420733,6.49854747216,1.24786593057,0.753586597265,0.894579980824,1.15795658247,0.33635232571,0.16643348463,0.215433782559,0.0625771768109,36.4253748499,219.128067984,5.24607235471,0.31883150745,12.0872196097,0.0383933228867,0.235779148651,0.14807675845,0.171699648899,29.94444444,105.3888889,56.5465666494,103.476871381
AC_26_TV_93,HABIL,11,20173,21,0.353671155026,0.45779678818,0.132976500793,12.0,3.555555556,540.131574871,11.2709193853,6.611111111,13.22222222,5.611111111,18.6036849178,3.57232207527,2.15732633697,5.73401247544,1.10105817404,0.664929350528,0.41608371195,0.538584456882,0.156442942168,0.124825113473,0.161575336919,0.0469328826081,32.3136153226,194.392511385,4.65388660303,0.324524927427,12.3030628246,0.0390789179624,0.212201233616,0.133269082498,0.154529683886,26.83333333,101.5,50.1634920725,91.7962225609
AC_26_TV_93,HABIL,11,20173,22,0.312062783869,0.40393834254,0.117332206591,10.5,3.444444444,402.997538483,8.40934501891,6.055555556,10.83333333,4.055555556,14.8659582663,2.85459526537,1.72389090838,3.0581399869,0.587231026152,0.354628986948,0.208041856162,0.269292228683,0.0782214711544,0.24965022732,0.323150674323,0.0938657653571,24.1095096831,145.038185569,3.47231106763,0.491057455932,18.6164766408,0.0591325732274,0.919538679144,0.57749935758,0.669628630275,16.61111111,95.44444444,37.4274802056,68.490074373
AC_26_TV_93,HABIL,11,20173,23,0.353671155026,0.45779678818,0.132976500793,7.722222222,2.111111111,195.21967884,4.07364680197,1.555555556,8.944444444,2.111111111,11.8927666191,2.28367621347,1.37911272741,1.61401832633,0.309927486009,0.187165298657,0.228846041554,0.296221451261,0.0860436181853,0.395279526558,0.511655234305,0.148620795137,11.6791054234,70.2592579419,1.68205357781,0.35156867123,13.3283180543,0.0423354944413,0.235779148651,0.14807675845,0.171699648899,4.222222222,30.66666667,18.1305838567,33.1778957587
L_AK_70_AC_63,NOHAB,12,23647,0,0.0,0.0,0.0,0.0,0.0,181.071444148,3.77841575075,0.0,2.666666667,0.0,1.01937999538,0.195743675335,0.118209662286,0.254844998653,0.0489359187971,0.0295524155495,0.24965022732,0.323150674323,0.0938657653571,0.0,0.0,0.0,10.8326808954,65.1673303427,1.56014942899,0.0256203890007,0.971294433266,0.00308517773307,0.282934978296,0.177692110086,0.206039578618,1.333333333,23.33333333,16.8165987246,30.7733807091
L_AK_70_AC_63,NOHAB,12,23647,1,0.0,0.0,0.0,0.0,0.0,141.741947697,2.95772759884,0.0,0.0,0.0,1.2742249948,0.244679594279,0.147762077925,0.509689998071,0.097871837741,0.0591048311876,0.24965022732,0.323150674323,0.0938657653571,0.0,0.0,0.0,8.47977601393,51.0127059097,1.22127826286,0.0512407780013,1.94258886653,0.00617035546613,0.0,0.0,0.0,0.0,15.66666667,13.163961154,24.0892700637
L_AK_70_AC_63,NOHAB,12,23647,2,0.0,0.0,0.0,0.0,0.0,137.263836693,2.86428290783,0.0,0.0,0.0,0.254844998653,0.0489359187971,0.0295524155495,0.509689998071,0.097871837741,0.0591048311876,0.0,0.0,0.0,0.0,0.0,0.0,8.21187100138,49.4010407437,1.18269392198,0.0683210373437,2.59011848903,0.00822714062254,0.0,0.0,0.0,0.0,11.0,12.7480667751,23.3282079569
L_AK_70_AC_63,NOHAB,12,23647,3,0.0,0.0,0.0,0.0,0.0,123.440102766,2.57582321032,0.0,0.0,0.0,1.2742249948,0.244679594279,0.147762077925,1.01937999538,0.195743675335,0.118209662286,0.0,0.0,0.0,0.0,0.0,0.0,7.38485987809,44.4259004632,1.0635857396,0.042700648343,1.61882405577,0.00514196288947,0.0,0.0,0.0,0.666666667,12.66666667,11.4642189137,20.9788423295
L_AK_70_AC_63,NOHAB,12,23647,4,0.0,0.0,0.0,0.0,0.0,112.731576518,2.35236851579,0.0,7.333333333,3.0,2.29360499017,0.440423269614,0.265971740211,2.29360499017,0.440423269614,0.265971740211,0.374475340792,0.484726011242,0.140798647965,0.0,0.0,0.0,6.74421746071,40.5719185682,0.971318838049,0.102481556003,3.88517773307,0.0123407109323,0.424402467232,0.266538164996,0.309059367772,3.333333333,17.0,10.4696888834,19.1589112156
L_AK_70_AC_63,NOHAB,12,23647,5,0.24965022732,0.323150674323,0.0938657653571,0.0,0.0,181.266144607,3.78247856298,0.0,21.66666667,11.66666667,7.3905049686,1.41914164658,0.857020051821,3.82267498362,0.73403878269,0.443286233685,1.12342602238,1.45417803373,0.422395943896,0.124825113473,0.161575336919,0.0469328826081,10.8443289382,65.2374027339,1.56182700885,0.162262463662,6.15153141036,0.0195394589751,0.424402467232,0.266538164996,0.309059367772,8.333333333,60.66666667,16.834681087,30.8064703624
L_AK_70_AC_63,NOHAB,12,23647,6,0.124825113473,0.161575336919,0.0469328826081,0.0,0.0,298.475832129,6.22829176978,0.0,30.0,23.66666667,6.88081497052,1.32126980884,0.797915220633,4.07751998228,0.782974701488,0.472838649235,2.49650227207,3.23150674178,0.938657653149,0.24965022732,0.323150674323,0.0938657653571,17.8564514115,107.420986468,2.57173018779,0.239123630664,9.06541471016,0.0287949921742,0.282934978296,0.177692110086,0.206039578618,14.66666667,126.6666667,27.7202643493,50.7264436849
L_AK_70_AC_63,NOHAB,12,23647,7,0.0,0.0,0.0,0.0,0.0,452.094508938,9.43385093897,0.0,24.33333333,33.66666667,11.4680249509,2.20211634807,1.32985870106,8.15503996761,1.56594940356,0.945677298824,2.12202693128,2.74678073053,0.797859005183,0.24965022732,0.323150674323,0.0938657653571,27.0467581067,162.708108662,3.89534083238,0.187882852663,7.12282584363,0.0226246367081,0.141467488936,0.0888460549099,0.103019789154,15.0,203.3333333,41.9872497189,76.8341828026
L_AK_70_AC_63,NOHAB,12,23647,8,0.124825113473,0.161575336919,0.0469328826081,0.0,0.0,592.668253945,12.3672016657,0.0,27.33333333,30.66666667,12.487404944,2.39786002297,1.44806836308,8.66472996033,1.66382124028,1.00478212939,2.12202693128,2.74678073053,0.797859005183,0.124825113473,0.161575336919,0.0469328826081,35.4566458672,213.300380246,5.10655361657,0.273284149426,10.3604739581,0.0329085624963,0.424402467232,0.266538164996,0.309059367772,16.33333333,172.6666667,55.0427167038,100.724914956
L_AK_70_AC_63,NOHAB,12,23647,9,0.124825113473,0.161575336919,0.0469328826081,0.0,0.0,545.940139151,11.3921266295,0.0,26.33333333,26.0,17.0746149243,3.27870656219,1.9800118435,8.40988496397,1.61488532192,0.975229714107,1.87237670396,2.42363005621,0.703993239826,0.24965022732,0.323150674323,0.0938657653571,32.6611153031,196.48300461,4.70393440758,0.264744019588,10.0367091405,0.0318801698981,1.13173991276,0.710768440079,0.824158314161,16.0,150.6666667,50.7029492747,92.7833973239
L_AK_70_AC_63,NOHAB,12,23647,10,0.0,0.0,0.0,0.0,0.0,560.347974453,11.6927747637,0.0,27.0,30.33333333,14.2713199414,2.74041145587,1.65493527272,9.68410996106,1.85956491664,1.1229917923,1.49790136317,1.93890404497,0.563194591861,0.0,0.0,0.0,33.5230705548,201.668362064,4.82807532955,0.213503241664,8.0941202769,0.0257098144412,0.424402467232,0.266538164996,0.309059367772,16.0,159.6666667,52.0410442234,95.2320319114
L_AK_70_AC_63,NOHAB,12,23647,11,0.0,0.0,0.0,0.0,0.0,568.720095028,11.8674757079,0.0,22.33333333,28.0,9.68410996106,1.85956491664,1.1229917923,6.62596997187,1.27233389005,0.768362805084,1.49790136317,1.93890404497,0.563194591861,0.0,0.0,0.0,34.023936448,204.681475202,4.90021127122,0.247663760348,9.3891795219,0.029823384754,0.565869956168,0.355384219906,0.412079156926,14.33333333,161.0,52.8185858885,96.6548871551
L_AK_70_AC_63,NOHAB,12,23647,12,0.0,0.0,0.0,0.0,0.0,500.574927856,10.4454912851,0.0,27.33333333,24.33333333,9.1744199607,1.76169307846,1.06388696084,4.58720998035,0.880846539229,0.531943480422,1.24825113585,1.61575337065,0.469328826504,0.0,0.0,0.0,29.9471210561,180.156135818,4.31305826015,0.153722334004,5.8277665996,0.0185110663984,0.282934978296,0.177692110086,0.206039578618,14.33333333,186.0,46.4897584097,85.073507315
L_AK_70_AC_63,NOHAB,12,23647,13,0.124825113473,0.161575336919,0.0469328826081,0.0,0.0,529.779999492,11.0549131804,0.0,23.33333333,24.33333333,10.9583349505,2.10424450989,1.2707538696,5.09689997842,0.97871837697,0.59104831161,1.74755159049,2.26205471929,0.657060357218,0.0,0.0,0.0,31.6943276521,190.666995551,4.56469526482,0.170802593346,6.4752962221,0.0205678515548,0.424402467232,0.266538164996,0.309059367772,13.33333333,212.6666667,49.2021130427,90.0369558165
L_AK_70_AC_63,NOHAB,12,23647,14,0.124825113473,0.161575336919,0.0469328826081,0.0,0.0,555.675162991,11.5952672605,0.0,24.33333333,25.0,12.742249948,2.44679594279,1.47762077925,5.35174497707,1.02765429577,0.620600727159,0.24965022732,0.323150674323,0.0938657653571,0.0,0.0,0.0,33.2435174994,199.986624507,4.7878134088,0.213503241664,8.0941202769,0.0257098144412,0.424402467232,0.266538164996,0.309059367772,13.33333333,184.3333333,51.6070674821,94.4378801511
L_AK_70_AC_63,NOHAB,12,23647,15,0.0,0.0,0.0,0.0,0.0,529.19589806,11.0427247425,0.0,24.0,26.0,8.40988496397,1.61488532192,0.975229714107,7.3905049686,1.41914164658,0.857020051821,0.0,0.0,0.0,0.0,0.0,0.0,31.6593835202,190.456778356,4.55966252473,0.128101945003,4.85647216633,0.0154258886653,0.565869956168,0.355384219906,0.412079156926,16.33333333,162.0,49.14786595,89.9376868465
L_AK_70_AC_63,NOHAB,12,23647,16,0.0,0.0,0.0,0.0,0.0,480.13137771,10.0188959584,0.0,23.33333333,26.0,4.07751998228,0.782974701488,0.472838649235,3.56782998497,0.685102863893,0.413733818136,0.0,0.0,0.0,0.0,0.0,0.0,28.7240764389,172.798534006,4.13691235687,0.162262463662,6.15153141036,0.0195394589751,0.707337445528,0.444230275082,0.515098946389,13.0,138.3333333,44.5911101666,81.599093364
L_AK_70_AC_63,NOHAB,12,23647,17,0.0,0.0,0.0,0.0,0.0,495.123314503,10.3317325318,0.0,24.33333333,20.33333333,2.29360499017,0.440423269614,0.265971740211,3.82267498362,0.73403878269,0.443286233685,0.24965022732,0.323150674323,0.0938657653571,0.0,0.0,0.0,29.620975826,178.194108675,4.26608601944,0.179342723005,6.79906103286,0.0215962441315,0.565869956168,0.355384219906,0.412079156926,11.33333333,127.6666667,45.9834522133,84.1469969314
L_AK_70_AC_63,NOHAB,12,23647,18,0.0,0.0,0.0,0.0,0.0,492.592208255,10.2789159667,0.0,21.0,22.33333333,4.58720998035,0.880846539229,0.531943480422,2.03875999152,0.391487350817,0.236419324662,0.499300454265,0.646301348162,0.187731530573,0.0,0.0,0.0,29.469551252,177.283167484,4.2442774787,0.170802593346,6.4752962221,0.0205678515548,1.2732074017,0.799614494988,0.927178103315,14.0,132.0,45.7483814748,83.716831388
L_AK_70_AC_63,NOHAB,12,23647,19,0.0,0.0,0.0,0.0,0.0,493.565710663,10.2992300303,0.0,23.0,19.33333333,4.842054979,0.929782458026,0.561495895972,1.2742249948,0.244679594279,0.147762077925,0.124825113473,0.161575336919,0.0469328826081,0.0,0.0,0.0,29.527791473,177.633529483,4.25266537902,0.145182204346,5.50400178883,0.0174826738217,0.707337445528,0.444230275082,0.515098946389,11.33333333,98.33333333,45.8387932977,83.8822796747
L_AK_70_AC_63,NOHAB,12,23647,20,0.0,0.0,0.0,0.0,0.0,452.094508938,9.43385093897,0.0,21.66666667,15.0,2.80329498825,0.538295107355,0.325076571399,1.52906999345,0.293615513076,0.177314493474,0.0,0.0,0.0,0.0,0.0,0.0,27.0467581067,162.708108662,3.89534083238,0.162262463662,6.15153141036,0.0195394589751,1.13173991276,0.710768440079,0.824158314161,10.0,77.33333333,41.9872497189,76.8341828026
L_AK_70_AC_63,NOHAB,12,23647,21,0.0,0.0,0.0,0.0,0.0,378.108327439,7.88998213718,0.0,20.33333333,9.333333333,2.03875999152,0.391487350817,0.236419324662,0.764534996725,0.146807756538,0.088657246737,0.124825113473,0.161575336919,0.0469328826081,0.0,0.0,0.0,22.6205013955,136.080597332,3.25786042037,0.153722334004,5.8277665996,0.0185110663984,0.707337445528,0.444230275082,0.515098946389,6.333333333,65.33333333,35.1159513135,64.2601132623
L_AK_70_AC_63,NOHAB,12,23647,22,0.0,0.0,0.0,0.0,0.0,341.504637693,7.12617336257,0.0,27.0,5.333333333,3.56782998497,0.685102863893,0.413733818136,0.764534996725,0.146807756538,0.088657246737,0.374475340792,0.484726011242,0.140798647965,0.0,0.0,0.0,20.4306691308,122.906986481,2.94247537484,0.170802593346,6.4752962221,0.0205678515548,0.707337445528,0.444230275082,0.515098946389,10.33333333,96.0,31.7164668437,58.0392578137
L_AK_70_AC_63,NOHAB,12,23647,23,0.0,0.0,0.0,0.0,0.0,237.923983582,4.96475703983,0.0,15.33333333,0.333333333,2.03875999152,0.391487350817,0.236419324662,0.764534996725,0.146807756538,0.088657246737,0.124825113473,0.161575336919,0.0469328826081,0.0,0.0,0.0,14.2339097346,85.6284706154,2.05000279793,0.153722334004,5.8277665996,0.0185110663984,0.141467488936,0.0888460549099,0.103019789154,6.0,46.0,22.096649075,40.4355604553
AK_70_AC_63,HABIL,12,23647,0,0.0,0.0,0.0,0.0,0.0,71.5848756158,1.49376077942,0.0,2.0,0.0,0.849483329609,0.16311972947,0.0985080519202,0.169896665769,0.0326239458647,0.0197016103663,0.0416083711576,0.0538584456397,0.0156442942027,0.0,0.0,0.0,4.28259750251,25.7632850875,0.616790258352,0.0626276175458,2.37427528089,0.00754154556834,0.330090807941,0.207307461723,0.240379508336,0.888888889,12.88888889,6.64828258064,12.1659637758
AK_70_AC_63,HABIL,12,23647,1,0.0,0.0,0.0,0.0,0.0,48.0910179601,1.00351472086,0.0,0.0,0.0,0.934431662494,0.179431702403,0.108358857103,0.339793331538,0.0652478917295,0.0394032207326,0.208041856162,0.269292228683,0.0782214711544,0.0,0.0,0.0,2.87706686136,17.3078823591,0.414362267683,0.0455473582291,1.72674565936,0.00548476041502,0.0471558296453,0.0296153516366,0.0343399297181,0.0,9.888888889,4.46634396216,8.17314519874
AK_70_AC_63,HABIL,12,23647,2,0.0416083711576,0.0538584456397,0.0156442942027,0.0,0.0,31.6712776849,0.660884188635,0.0,0.0,0.0,0.849483329609,0.16311972947,0.0985080519202,0.254844998653,0.0489359187971,0.0295524155495,0.0832167423151,0.107716891279,0.0312885884054,0.0,0.0,0.0,1.89474848629,11.398443443,0.272886351726,0.0227736791146,0.863372829678,0.00274238020751,0.0,0.0,0.0,0.0,5.444444444,2.941397913,5.38258415247
AK_70_AC_63,HABIL,12,23647,3,0.0416083711576,0.0538584456397,0.0156442942027,0.0,0.0,37.9016929694,0.790894193002,0.0,0.444444444,0.0,1.69896665922,0.326239458941,0.19701610384,1.35917332768,0.260991567211,0.157612883108,0.0,0.0,0.0,0.0,0.0,0.0,2.26748589356,13.6407601867,0.326568912741,0.0370072285451,1.40298084762,0.00445636783528,0.141467488936,0.0888460549099,0.103019789154,0.333333333,5.888888889,3.52003356822,6.44145316645
AK_70_AC_63,HABIL,12,23647,4,0.0416083711576,0.0538584456397,0.0156442942027,0.0,0.0,69.1186695211,1.4422984851,0.0,8.111111111,3.0,2.29360499017,0.440423269614,0.265971740211,1.44412166057,0.277303540144,0.167463688291,0.24965022732,0.323150674323,0.0938657653571,0.0416083711576,0.0538584456397,0.0156442942027,4.13505560946,24.8757013604,0.595540910899,0.173649303232,6.58321782569,0.0209106490803,0.471558296877,0.296153516633,0.34339929749,5.111111111,12.33333333,6.4192392963,11.7468281168
AK_70_AC_63,HABIL,12,23647,5,0.0416083711576,0.0538584456397,0.0156442942027,0.0,0.0,235.32797724,4.91058620523,0.0,22.22222222,18.11111111,8.66472996033,1.66382124028,1.00478212939,4.58720998035,0.880846539229,0.531943480422,1.08181765122,1.40031958809,0.406751649693,0.124825113473,0.161575336919,0.0469328826081,14.0786024831,84.6941719818,2.0276350644,1.00773530061,38.2042477052,0.121350324157,0.518714126523,0.325768868269,0.377739227208,11.33333333,80.33333333,21.8555508879,39.9943650373
AK_70_AC_63,HABIL,12,23647,6,0.0832167423151,0.107716891279,0.0312885884054,0.0,0.0,464.620239637,9.69522521796,0.0,29.22222222,35.33333333,19.028426586,3.65388194067,2.20658036333,6.45607330534,1.23970994403,0.748661194629,0.8321674239,1.07716891376,0.312885884336,0.0,0.0,0.0,27.7961156007,167.216099605,4.0032651475,2.26882778162,86.0135181502,0.273209628153,0.377246637587,0.23692281336,0.274719438054,17.55555556,261.6666667,43.1505484813,78.962950711
AK_70_AC_63,HABIL,12,23647,7,0.0,0.0,0.0,0.0,0.0,559.76387302,11.6805863258,0.0,28.44444444,40.33333333,22.171514905,4.2574249396,2.57106015537,11.4680249509,2.20211634807,1.32985870106,0.41608371195,0.538584456882,0.156442942168,0.0416083711576,0.0538584456397,0.0156442942027,33.4881264229,201.45814487,4.82304258945,0.885326775581,33.5636187539,0.106610030567,0.282934978296,0.177692110086,0.206039578618,18.77777778,408.5555556,51.9867971307,95.1327629413
AK_70_AC_63,HABIL,12,23647,8,0.0416083711576,0.0538584456397,0.0156442942027,0.0,0.0,522.705882147,10.9072976548,0.0,29.66666667,38.44444444,23.7005848985,4.55104045268,2.74837464885,12.2325599476,2.34892410461,1.41851594779,0.915384166215,1.18488580504,0.344174472741,0.0,0.0,0.0,31.2711153881,188.121031752,4.50374319041,0.686057083297,26.009106493,0.0826142037478,0.471558296877,0.296153516633,0.34339929749,19.88888889,267.4444444,48.5451204766,88.8346982917
AK_70_AC_63,HABIL,12,23647,9,0.0,0.0,0.0,0.0,0.0,554.506960125,11.5708903847,0.0,28.0,31.22222222,22.5113082335,4.32267283075,2.61046337575,14.696061602,2.82197131979,1.70418929819,0.24965022732,0.323150674323,0.0938657653571,0.0,0.0,0.0,33.1736292356,199.566190118,4.77774792861,0.335911766869,12.7347492351,0.0404501080523,0.235779148651,0.14807675845,0.171699648899,17.44444444,208.2222222,51.4985732968,94.2393422111
AK_70_AC_63,HABIL,12,23647,10,0.0,0.0,0.0,0.0,0.0,519.785374983,10.8463554653,0.0,28.33333333,32.66666667,23.2758432302,4.46948058729,2.69912062249,12.3175082797,2.3652360774,1.42836675289,0.66573393927,0.861735131205,0.250308707525,0.0416083711576,0.0538584456397,0.0156442942027,31.0963947285,187.069945778,4.47857948994,0.324524927427,12.3030628246,0.0390789179624,0.471558296877,0.296153516633,0.34339929749,17.22222222,200.2222222,48.2738850133,88.3383534415
AK_70_AC_63,HABIL,12,23647,11,0.0832167423151,0.107716891279,0.0312885884054,0.0,0.0,493.176309688,10.2911044046,0.0,26.22222222,33.55555556,23.7005848985,4.55104045268,2.74837464885,11.7228699472,2.25105226643,1.35941111634,0.332866969635,0.430867565603,0.125154353763,0.0416083711576,0.0538584456397,0.0156442942027,29.5044953839,177.493384679,4.24931021879,0.313138087729,11.8713764044,0.0377077278417,0.471558296877,0.296153516633,0.34339929749,17.33333333,194.1111111,45.8026285675,83.816100358
AK_70_AC_63,HABIL,12,23647,12,0.0416083711576,0.0538584456397,0.0156442942027,0.0,0.0,497.394820081,10.3791320126,0.0,25.0,30.0,25.3995515562,4.87727991133,2.94539075251,15.5455449309,2.98509104912,1.80269735002,0.457692083108,0.592442902522,0.172087236371,0.0,0.0,0.0,29.7568696727,179.01161999,4.28565778653,0.654743274575,24.8219688545,0.0788434309698,0.235779148651,0.14807675845,0.171699648899,15.66666667,186.3333333,46.1944131298,84.5330429271
AK_70_AC_63,HABIL,12,23647,13,0.124825113473,0.161575336919,0.0469328826081,0.0,0.0,478.833374539,9.99181054114,0.0,25.33333333,36.55555556,21.0671865798,4.04536929192,2.44299968826,10.9583349505,2.10424450989,1.2707538696,0.499300454265,0.646301348162,0.187731530573,0.0,0.0,0.0,28.6464228131,172.331384689,4.12572849011,0.979268201746,37.1250316694,0.117922348901,0.471558296877,0.296153516633,0.34339929749,16.33333333,189.4444444,44.470561073,81.378495655
AK_70_AC_63,HABIL,12,23647,14,0.0,0.0,0.0,0.0,0.0,521.862180045,10.8896921327,0.0,26.33333333,32.33333333,20.1327549112,3.86593758835,2.33464083045,13.2519399407,2.5446677795,1.53672560981,0.374475340792,0.484726011242,0.140798647965,0.0,0.0,0.0,31.220640529,187.817384681,4.49647367666,0.873939935883,33.1319323337,0.105238840447,0.330090807941,0.207307461723,0.240379508336,16.11111111,217.0,48.466763562,88.6913097739
AK_70_AC_63,HABIL,12,23647,15,0.0416083711576,0.0538584456397,0.0156442942027,0.0,0.0,467.28114619,9.75075032452,0.0,28.55555556,33.33333333,21.8317215765,4.19217704846,2.531656935,12.4024566118,2.38154805018,1.43821755798,0.499300454265,0.646301348162,0.187731530573,0.0,0.0,0.0,27.9553055366,168.173755723,4.02619207481,0.79138534916,30.0022058286,0.0952977122025,0.801649104819,0.503460978356,0.583778805825,16.88888889,226.4444444,43.397674128,79.4151760234
AK_70_AC_63,HABIL,12,23647,16,0.0416083711576,0.0538584456397,0.0156442942027,0.0,0.0,461.11563104,9.62209459053,0.0,25.77777778,31.11111111,18.6886332499,3.58863404806,2.16717714207,13.3368882728,2.56097975229,1.54657641491,0.41608371195,0.538584456882,0.156442942168,0.0416083711576,0.0538584456397,0.0156442942027,27.5864508092,165.954796437,3.97306870694,1.03620239947,39.2834637411,0.124778299412,0.613025785813,0.384999571543,0.446419086644,16.11111111,231.5555556,42.8250659253,78.3673368909
AK_70_AC_63,HABIL,12,23647,17,0.0,0.0,0.0,0.0,0.0,476.561868961,9.94441106026,0.0,25.0,33.88888889,14.0164749374,2.69147553604,1.62538285655,9.51421328918,1.8269409696,1.10329018122,0.24965022732,0.323150674323,0.0938657653571,0.0,0.0,0.0,28.5105289664,171.513873374,4.10615672302,0.592115656876,22.4476935677,0.071301885383,0.565869956168,0.355384219906,0.412079156926,16.22222222,357.3333333,44.2596001565,80.9924496594
AK_70_AC_63,HABIL,12,23647,18,0.0,0.0,0.0,0.0,0.0,441.126382022,9.20497916025,0.0,23.66666667,32.0,10.4486449578,2.00637267318,1.21164903903,7.05071163629,1.35389375471,0.817616831,0.748950681585,0.969452022485,0.28159729593,0.0,0.0,0.0,26.390584962,158.760696891,3.80083715718,0.458320292152,17.3753781962,0.0551904016727,0.895960764109,0.562691681629,0.652458665262,15.88888889,345.5555556,40.9686098666,74.970132141
AK_70_AC_63,HABIL,12,23647,19,0.0416083711576,0.0538584456397,0.0156442942027,0.0,0.0,432.170160073,9.01808977943,0.0,25.0,25.22222222,7.64534996725,1.46807756538,0.88657246737,5.26679664419,1.01134232283,0.610749921976,0.707342310427,0.915593576845,0.265953001728,0.0,0.0,0.0,25.8547749404,155.53736658,3.72366847592,0.298904538427,11.3317683913,0.0359937402294,1.65045403928,1.03653730835,1.20189754137,13.77777778,216.6666667,40.1368211143,73.4480079371
AK_70_AC_63,HABIL,12,23647,20,0.0416083711576,0.0538584456397,0.0156442942027,0.0,0.0,431.326457971,9.00048425734,0.0,25.55555556,18.77777778,5.18184831131,0.995030349902,0.600899116793,3.99257164939,0.766662728555,0.462987844051,0.208041856162,0.269292228683,0.0782214711544,0.0,0.0,0.0,25.8043000813,155.23371951,3.71639896217,0.159415753776,6.04360980677,0.0191966614495,0.801649104819,0.503460978356,0.583778805825,11.77777778,167.2222222,40.0584641997,73.3046194194
AK_70_AC_63,HABIL,12,23647,21,0.0416083711576,0.0538584456397,0.0156442942027,0.0,0.0,415.815319956,8.67681351808,0.0,23.88888889,13.66666667,3.31298498555,0.636166944949,0.384181402498,2.71834665536,0.521983134423,0.315225766215,0.124825113473,0.161575336919,0.0469328826081,0.0,0.0,0.0,24.8763392466,149.65128513,3.5827517533,0.170802593346,6.4752962221,0.0205678515548,1.32036323134,0.829229846625,0.961518033033,9.444444444,163.7777778,38.6179025198,70.6684767763
AK_70_AC_63,HABIL,12,23647,22,0.0416083711576,0.0538584456397,0.0156442942027,0.0,0.0,253.82452263,5.29655340598,0.0,20.0,5.333333333,2.12370832441,0.40779932375,0.246270129845,1.01937999538,0.195743675335,0.118209662286,0.208041856162,0.269292228683,0.0782214711544,0.0416083711576,0.0538584456397,0.0156442942027,15.1851666618,91.3510498195,2.18700516753,0.145182204346,5.50400178883,0.0174826738217,0.707337445528,0.444230275082,0.515098946389,8.0,106.7777778,23.5733754906,43.1378824249
AK_70_AC_63,HABIL,12,23647,23,0.0416083711576,0.0538584456397,0.0156442942027,0.0,0.0,130.514220111,2.72343873593,0.0,14.33333333,0.444444444,1.01937999538,0.195743675335,0.118209662286,0.764534996725,0.146807756538,0.088657246737,0.24965022732,0.323150674323,0.0938657653571,0.0,0.0,0.0,7.80807214207,46.9718642628,1.12453781401,0.0569341977736,2.15843207371,0.00685595051724,0.282934978296,0.177692110086,0.206039578618,5.111111111,28.33333333,12.1212114797,22.1810998543
L_AK_20_AC_80,NOHAB,13,24852,0,0.0,0.0,0.0,0.0,1.0,222.347945415,4.63973202982,0.0,0.833333333,0.0,0.509689998071,0.097871837741,0.0591048311876,0.254844998653,0.0489359187971,0.0295524155495,0.0624125569236,0.080787668702,0.0234664413745,0.0,0.0,0.0,13.302066219,80.0226787719,1.91579639577,0.0469707131594,1.78070646066,0.00565615917626,0.141467488936,0.0888460549099,0.103019789154,1.166666667,24.0,20.6500599411,37.7883879278
L_AK_20_AC_80,NOHAB,13,24852,1,0.0624125569236,0.080787668702,0.0234664413745,0.0,0.0,221.569143465,4.62348077847,0.0,0.833333333,0.0,1.2742249948,0.244679594279,0.147762077925,0.0,0.0,0.0,0.0624125569236,0.080787668702,0.0234664413745,0.0,0.0,0.0,13.2554740408,79.7423891651,1.90908607531,0.034160518659,1.29505924403,0.00411357030973,0.141467488936,0.0888460549099,0.103019789154,0.5,17.5,20.5777304806,37.6560292944
L_AK_20_AC_80,NOHAB,13,24852,2,0.0,0.0,0.0,0.0,0.333333333,226.047254469,4.71692546948,0.0,0.833333333,0.0,0.891957496434,0.17127571601,0.103433454556,0.254844998653,0.0489359187971,0.0295524155495,0.0,0.0,0.0,0.0,0.0,0.0,13.5233790533,81.3540543311,1.94767041619,0.0555108428433,2.1044712724,0.006684551756,0.0,0.0,0.0,1.166666667,16.0,20.9936248594,38.4170914013
